"CBSA Code",Geographic area,Legal/statistical area description,Population,,Population rank1,,"Land area in square miles
39460,"Punta Gorda, FL",Metropolitan Statistical Area,"159,978","141,627",248,259,680.3,
39540,"Racine, WI",Metropolitan Statistical Area,"195,408","188,831",217,202,332.5,
39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,"1,130,490","797,071",48,59,"2,118.2",
39660,"Rapid City, SD",Metropolitan Statistical Area,"126,382","112,818",303,303,"6,247.5",
39740,"Reading, PA",Metropolitan Statistical Area,"411,442","373,638",125,123,856.5,
39820,"Redding, CA",Metropolitan Statistical Area,"177,223","163,256",228,228,"3,775.4",
39900,"Reno-Sparks, NV",Metropolitan Statistical Area,"425,417","342,885",116,132,"6,565.3",
40060,"Richmond, VA",Metropolitan Statistical Area,"1,258,251","1,096,957",43,46,"5,685.0",
40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,"4,224,851","3,254,821",13,13,"27,263.4",
40220,"Roanoke, VA",Metropolitan Statistical Area,"308,707","288,309",152,152,"1,868.7",
40340,"Rochester, MN",Metropolitan Statistical Area,"186,011","163,618",223,227,"1,615.6",
40380,"Rochester, NY",Metropolitan Statistical Area,"1,054,323","1,037,831",51,49,"2,928.1",
40420,"Rockford, IL",Metropolitan Statistical Area,"349,431","320,204",144,142,794.1,
40580,"Rocky Mount, NC",Metropolitan Statistical Area,"152,392","143,026",261,256,"1,045.7",
40660,"Rome, GA",Metropolitan Statistical Area,"96,317","90,565",349,347,509.9,
40900,"Sacramento--Arden-Arcade--Roseville, CA",Metropolitan Statistical Area,"2,149,127","1,796,857",24,27,"5,094.2",
40980,"Saginaw-Saginaw Township North, MI",Metropolitan Statistical Area,"200,169","210,039",212,188,800.1,
41060,"St. Cloud, MN",Metropolitan Statistical Area,"189,093","167,392",221,221,"1,751.4",
41100,"St. George, UT",Metropolitan Statistical Area,"138,115","90,354",281,348,"2,426.4",
41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,"127,329","122,336",300,286,"1,655.5",
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,"2,812,896","2,698,687",18,18,"8,623.2",
41420,"Salem, OR",Metropolitan Statistical Area,"390,738","347,214",131,129,"1,923.1",
41500,"Salinas, CA",Metropolitan Statistical Area,"415,057","401,762",122,112,"3,280.6",
41540,"Salisbury, MD",Metropolitan Statistical Area,"125,203","109,391",307,314,694.2,
41620,"Salt Lake City, UT",Metropolitan Statistical Area,"1,124,197","968,858",50,50,"9,555.3",
41660,"San Angelo, TX",Metropolitan Statistical Area,"111,823","105,781",326,323,"2,573.5",
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,"2,142,508","1,711,703",25,29,"7,312.6",
41740,"San Diego-Carlsbad-San Marcos, CA",Metropolitan Statistical Area,"3,095,313","2,813,833",17,17,"4,206.6",
41780,"Sandusky, OH",Metropolitan Statistical Area,"77,079","79,551",362,359,251.6,
41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,"4,335,391","4,123,740",11,12,"2,470.5",
41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,"1,836,911","1,735,819",31,28,"2,678.8",
42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,"269,637","246,681",170,170,"3,298.6",
42060,"Santa Barbara-Santa Maria-Goleta, CA",Metropolitan Statistical Area,"423,895","399,347",119,114,"2,735.1",
42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,"262,382","255,602",175,163,445.2,
42140,"Santa Fe, NM",Metropolitan Statistical Area,"144,170","129,292",271,275,"1,909.4",
42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,"483,878","458,614",104,98,"1,575.8",
42340,"Savannah, GA",Metropolitan Statistical Area,"347,611","293,000",145,150,"1,340.1",
42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,"563,631","560,625",91,83,"1,746.7",
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"3,439,809","3,043,878",15,15,"5,872.3",
42680,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,"138,028","112,947",282,302,502.9,
43100,"Sheboygan, WI",Metropolitan Statistical Area,"115,507","112,646",320,304,511.3,
43300,"Sherman-Denison, TX",Metropolitan Statistical Area,"120,877","110,595",313,309,932.8,
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,"398,604","375,965",130,122,"2,594.2",
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,"143,577","143,053",273,255,"2,073.9",
43620,"Sioux Falls, SD",Metropolitan Statistical Area,"228,261","187,093",193,203,"2,575.7",
43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,"319,224","316,663",150,145,947.9,
43900,"Spartanburg, SC",Metropolitan Statistical Area,"284,307","253,791",163,164,807.9,
44060,"Spokane, WA",Metropolitan Statistical Area,"471,221","417,939",107,107,"1,763.8",
44100,"Springfield, IL",Metropolitan Statistical Area,"210,170","201,437",201,192,"1,182.7",
44140,"Springfield, MA",Metropolitan Statistical Area,"692,942","680,014",76,68,"1,843.7",
44180,"Springfield, MO",Metropolitan Statistical Area,"436,712","368,374",112,125,"3,006.8",
44220,"Springfield, OH",Metropolitan Statistical Area,"138,333","144,742",280,254,397.5,
44300,"State College, PA",Metropolitan Statistical Area,"153,990","135,758",255,266,"1,109.9",
44600,"Steubenville-Weirton, OH-WV",Metropolitan Statistical Area,"124,454","132,008",309,269,580.1,
44700,"Stockton, CA",Metropolitan Statistical Area,"685,306","563,598",77,82,"1,391.3",
44940,"Sumter, SC",Metropolitan Statistical Area,"107,456","104,646",335,324,665.1,
45060,"Syracuse, NY",Metropolitan Statistical Area,"662,577","650,154",80,72,"2,384.9",
45220,"Tallahassee, FL",Metropolitan Statistical Area,"367,413","320,304",137,141,"2,387.7",
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,"2,783,243","2,395,997",19,21,"2,513.4",
45460,"Terre Haute, IN",Metropolitan Statistical Area,"172,425","170,943",233,216,"1,464.9",
45500,"Texarkana, TX-Texarkana, AR",Metropolitan Statistical Area,"136,027","129,749",288,273,"1,510.6",
45780,"Toledo, OH",Metropolitan Statistical Area,"651,429","659,188",81,71,"1,618.4",
45820,"Topeka, KS",Metropolitan Statistical Area,"233,870","224,551",189,180,"3,232.6",
45940,"Trenton-Ewing, NJ",Metropolitan Statistical Area,"366,513","350,761",138,128,224.6,
46060,"Tucson, AZ",Metropolitan Statistical Area,"980,263","843,746",52,55,"9,187.0",
46140,"Tulsa, OK",Metropolitan Statistical Area,"937,478","859,532",54,53,"6,269.2",
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,"219,461","192,034",196,200,"2,612.8",
46340,"Tyler, TX",Metropolitan Statistical Area,"209,714","174,706",202,212,921.5,
46540,"Utica-Rome, NY",Metropolitan Statistical Area,"299,397","299,896",157,148,"2,623.9",
46660,"Valdosta, GA",Metropolitan Statistical Area,"139,588","119,560",278,291,"1,589.3",
46700,"Vallejo-Fairfield, CA",Metropolitan Statistical Area,"413,344","394,542",123,115,821.8,
47020,"Victoria, TX",Metropolitan Statistical Area,"115,384","111,663",322,306,"2,241.0",
47220,"Vineland-Millville-Bridgeton, NJ",Metropolitan Statistical Area,"156,898","146,438",253,248,483.7,
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,"1,671,683","1,576,370",36,33,"2,629.6",
47300,"Visalia-Porterville, CA",Metropolitan Statistical Area,"442,179","368,021",111,126,"4,824.2",
47380,"Waco, TX",Metropolitan Statistical Area,"234,906","213,517",188,185,"1,037.1",
47580,"Warner Robins, GA",Metropolitan Statistical Area,"139,900","110,765",277,308,375.5,
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,"5,582,170","4,796,183",7,7,"5,598.3",
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,"167,819","163,706",237,226,"1,503.1",
48140,"Wausau, WI",Metropolitan Statistical Area,"134,063","125,834",290,280,"1,545.0",
48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,"110,884","99,219",328,338,"4,739.8",
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,"147,950","153,172",267,237,943.4,
48620,"Wichita, KS",Metropolitan Statistical Area,"623,061","571,166",84,80,"4,149.1",
48660,"Wichita Falls, TX",Metropolitan Statistical Area,"151,306","151,524",263,241,"2,619.6",
48700,"Williamsport, PA",Metropolitan Statistical Area,"116,111","120,044",318,289,"1,228.6",
48900,"Wilmington, NC",Metropolitan Statistical Area,"362,315","274,532",141,157,"1,908.3",
49020,"Winchester, VA-WV",Metropolitan Statistical Area,"128,472","102,997",299,330,"1,063.0",
49180,"Winston-Salem, NC",Metropolitan Statistical Area,"477,717","421,961",105,106,"1,455.9",
49340,"Worcester, MA",Metropolitan Statistical Area,"798,552","750,963",67,62,"1,510.8",
49420,"Yakima, WA",Metropolitan Statistical Area,"243,231","222,581",187,182,"4,295.4",
49620,"York-Hanover, PA",Metropolitan Statistical Area,"434,972","381,751",113,118,904.2,
49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,"565,773","602,964",90,78,"1,702.5",
49700,"Yuba City, CA",Metropolitan Statistical Area,"166,892","139,149",239,263,"1,234.2",
49740,"Yuma, AZ",Metropolitan Statistical Area,"195,751","160,026",216,231,"5,514.0",In micropolitan statistical area,,"30,943,552","29,220,400",,,"736,936.3",
10020,"Abbeville, LA",Micropolitan Statistical Area,"57,999","53,807",191,196,"1,173.2",
10100,"Aberdeen, SD",Micropolitan Statistical Area,"40,602","39,827",336,322,"2,838.9",
10140,"Aberdeen, WA",Micropolitan Statistical Area,"72,797","67,194",114,118,"1,902.0",
10220,"Ada, OK",Micropolitan Statistical Area,"37,492","35,143",376,389,720.4,
10300,"Adrian, MI",Micropolitan Statistical Area,"99,892","98,890",47,38,749.6,
10460,"Alamogordo, NM",Micropolitan Statistical Area,"63,797","62,298",156,144,"6,613.2",
10540,"Albany-Lebanon, OR",Micropolitan Statistical Area,"116,672","103,069",28,34,"2,290.1",
10620,"Albemarle, NC",Micropolitan Statistical Area,"60,585","58,100",173,167,395.1,
10660,"Albert Lea, MN",Micropolitan Statistical Area,"31,255","32,584",458,429,707.1,
10700,"Albertville, AL",Micropolitan Statistical Area,"93,019","82,231",57,72,565.8,
10760,"Alexander City, AL",Micropolitan Statistical Area,"53,155","53,677",218,197,"1,367.4",
10820,"Alexandria, MN",Micropolitan Statistical Area,"36,009","32,821",403,428,637.3,
10860,"Alice, TX",Micropolitan Statistical Area,"40,838","39,326",332,330,865.0,
10880,"Allegan, MI",Micropolitan Statistical Area,"111,408","105,665",33,33,825.2,
10940,"Alma, MI",Micropolitan Statistical Area,"42,476","42,285",314,289,568.5,
10980,"Alpena, MI",Micropolitan Statistical Area,"29,598","31,314",465,446,571.9,
11060,"Altus, OK",Micropolitan Statistical Area,"26,446","28,439",495,473,802.7,
11140,"Americus, GA",Micropolitan Statistical Area,"37,829","36,966",371,367,649.6,
11220,"Amsterdam, NY",Micropolitan Statistical Area,"50,219","49,708",243,222,403.0,
11380,"Andrews, TX",Micropolitan Statistical Area,"14,786","13,004",569,576,"1,500.7",
11420,"Angola, IN",Micropolitan Statistical Area,"34,185","33,214",422,421,308.9,
11580,"Arcadia, FL",Micropolitan Statistical Area,"34,862","32,209",416,435,637.1,
11620,"Ardmore, OK",Micropolitan Statistical Area,"56,980","54,452",194,192,"1,336.2",
11660,"Arkadelphia, AR",Micropolitan Statistical Area,"22,995","23,546",525,520,866.1,
11740,"Ashland, OH",Micropolitan Statistical Area,"53,139","52,523",219,208,422.9,
11780,"Ashtabula, OH",Micropolitan Statistical Area,"101,497","102,728",42,35,701.9,
11820,"Astoria, OR",Micropolitan Statistical Area,"37,039","35,630",385,387,829.0,
11860,"Atchison, KS",Micropolitan Statistical Area,"16,924","16,774",563,563,431.2,
11900,"Athens, OH",Micropolitan Statistical Area,"64,757","62,223",149,145,503.6,
11940,"Athens, TN",Micropolitan Statistical Area,"52,266","49,015",227,230,430.1,
11980,"Athens, TX",Micropolitan Statistical Area,"78,532","73,277",93,100,873.7,
12140,"Auburn, IN",Micropolitan Statistical Area,"42,223","40,285",318,315,362.8,
12180,"Auburn, NY",Micropolitan Statistical Area,"80,026","81,963",90,73,691.6,
12300,"Augusta-Waterville, ME",Micropolitan Statistical Area,"122,151","117,114",24,23,867.5,
12380,"Austin, MN",Micropolitan Statistical Area,"39,163","38,603",352,338,711.3,
12460,"Bainbridge, GA",Micropolitan Statistical Area,"27,842","28,240",486,475,597.1,
12660,"Baraboo, WI",Micropolitan Statistical Area,"61,976","55,225",164,184,830.9,
12740,"Barre, VT",Micropolitan Statistical Area,"59,534","58,039",182,168,687.2,
12780,"Bartlesville, OK",Micropolitan Statistical Area,"50,976","48,996",237,231,415.5,
12820,"Bastrop, LA",Micropolitan Statistical Area,"27,979","31,021",485,450,794.9,
12860,"Batavia, NY",Micropolitan Statistical Area,"60,079","60,370",178,155,492.9,
12900,"Batesville, AR",Micropolitan Statistical Area,"36,647","34,233",394,403,764.0,
13060,"Bay City, TX",Micropolitan Statistical Area,"36,702","37,957",391,352,"1,100.3",
13100,"Beatrice, NE",Micropolitan Statistical Area,"22,311","22,993",536,524,851.5,
13180,"Beaver Dam, WI",Micropolitan Statistical Area,"88,759","85,897",68,62,875.6,
13220,"Beckley, WV",Micropolitan Statistical Area,"78,859","79,220",92,81,605.4,
13260,"Bedford, IN",Micropolitan Statistical Area,"46,134","45,922",279,261,449.2,
13300,"Beeville, TX",Micropolitan Statistical Area,"31,861","32,359",448,434,880.2,
13340,"Bellefontaine, OH",Micropolitan Statistical Area,"45,858","46,005",284,259,458.4,
13420,"Bemidji, MN",Micropolitan Statistical Area,"44,442","39,650",298,325,"2,504.9",
13500,"Bennettsville, SC",Micropolitan Statistical Area,"28,933","28,818",473,472,479.7,
13540,"Bennington, VT",Micropolitan Statistical Area,"37,125","36,994",379,366,675.0,
13620,"Berlin, NH-VT",Micropolitan Statistical Area,"39,361","39,570",349,327,"2,458.3",
13660,"Big Rapids, MI",Micropolitan Statistical Area,"42,798","40,553",311,310,555.1,
13700,"Big Spring, TX",Micropolitan Statistical Area,"35,012","33,627",413,414,900.8,
13860,"Bishop, CA",Micropolitan Statistical Area,"18,546","17,945",560,560,"10,180.9",
13940,"Blackfoot, ID",Micropolitan Statistical Area,"45,607","41,735",287,294,"2,094.0",
14100,"Bloomsburg-Berwick, PA",Micropolitan Statistical Area,"85,562","82,387",74,70,613.4,
14140,"Bluefield, WV-VA",Micropolitan Statistical Area,"107,342","107,578",38,31,937.8,
14180,"Blytheville, AR",Micropolitan Statistical Area,"46,480","51,979",276,211,900.6,
14220,"Bogalusa, LA",Micropolitan Statistical Area,"47,168","43,926",266,277,669.5,
14300,"Bonham, TX",Micropolitan Statistical Area,"33,915","31,242",425,447,890.8,
14340,"Boone, IA",Micropolitan Statistical Area,"26,306","26,224",498,495,571.6,
14380,"Boone, NC",Micropolitan Statistical Area,"51,079","42,695",236,286,312.6,
14420,"Borger, TX",Micropolitan Statistical Area,"22,150","23,857",537,514,887.4,
14580,"Bozeman, MT",Micropolitan Statistical Area,"89,513","67,831",64,116,"2,602.7",
14620,"Bradford, PA",Micropolitan Statistical Area,"43,450","45,936",306,260,979.2,
14660,"Brainerd, MN",Micropolitan Statistical Area,"91,067","82,249",61,71,"3,020.6",
14700,"Branson, MO",Micropolitan Statistical Area,"83,877","68,361",77,113,"1,096.5",
14780,"Brenham, TX",Micropolitan Statistical Area,"33,718","30,373",427,457,604.0,
14820,"Brevard, NC",Micropolitan Statistical Area,"33,090","29,334",432,468,378.5,
14940,"Brigham City, UT",Micropolitan Statistical Area,"49,975","42,745",244,284,"5,745.6",
15020,"Brookhaven, MS",Micropolitan Statistical Area,"34,869","33,166",415,423,586.1,
15060,"Brookings, OR",Micropolitan Statistical Area,"22,364","21,137",534,539,"1,627.5",
15100,"Brookings, SD",Micropolitan Statistical Area,"31,965","28,220",445,476,792.2,
15140,"Brownsville, TN",Micropolitan Statistical Area,"18,787","19,797",559,550,533.1,
15220,"Brownwood, TX",Micropolitan Statistical Area,"38,106","37,674",367,356,944.4,
15340,"Bucyrus, OH",Micropolitan Statistical Area,"43,784","46,966",304,247,401.8,
15420,"Burley, ID",Micropolitan Statistical Area,"43,021","41,590",308,297,"3,322.7",
15460,"Burlington, IA-IL",Micropolitan Statistical Area,"47,656","50,564",260,219,795.0,
15580,"Butte-Silver Bow, MT",Micropolitan Statistical Area,"34,200","34,606",421,395,718.5,
15620,"Cadillac, MI",Micropolitan Statistical Area,"47,584","44,962",261,270,"1,129.7",
15660,"Calhoun, GA",Micropolitan Statistical Area,"55,186","44,104",202,274,355.8,
15700,"Cambridge, MD",Micropolitan Statistical Area,"32,618","30,674",436,455,540.8,
15740,"Cambridge, OH",Micropolitan Statistical Area,"40,087","40,792",342,307,522.3,
15780,"Camden, AR",Micropolitan Statistical Area,"31,488","34,534",454,397,"1,361.4",
15820,"Campbellsville, KY",Micropolitan Statistical Area,"24,512","22,927",515,526,266.3,
15860,"Cañon City, CO",Micropolitan Statistical Area,"46,824","46,145",271,258,"1,533.1",
15900,"Canton, IL",Micropolitan Statistical Area,"37,069","38,250",382,347,865.6,
16060,"Carbondale, IL",Micropolitan Statistical Area,"60,218","59,612",175,158,584.1,
16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,"53,829","51,658",212,213,"4,175.7",
16260,"Cedar City, UT",Micropolitan Statistical Area,"46,163","33,779",278,410,"3,296.7",
16340,"Cedartown, GA",Micropolitan Statistical Area,"41,475","38,127",326,350,310.3,
16380,"Celina, OH",Micropolitan Statistical Area,"40,814","40,924",333,305,462.4,
16420,"Central City, KY",Micropolitan Statistical Area,"31,499","31,839",453,440,467.1,
16460,"Centralia, IL",Micropolitan Statistical Area,"39,437","41,691",348,295,572.4,
16500,"Centralia, WA",Micropolitan Statistical Area,"75,455","68,600",105,112,"2,402.8",
16540,"Chambersburg, PA",Micropolitan Statistical Area,"149,618","129,313",12,15,772.2,
16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,"64,921","64,449",148,132,854.3,
16900,"Chester, SC",Micropolitan Statistical Area,"33,140","34,068",430,406,580.7,
17060,"Chillicothe, OH",Micropolitan Statistical Area,"78,064","73,345",96,99,689.2,
17200,"Claremont, NH",Micropolitan Statistical Area,"43,742","40,458",305,313,537.3,
17220,"Clarksburg, WV",Micropolitan Statistical Area,"94,196","92,144",55,49,908.5,
17260,"Clarksdale, MS",Micropolitan Statistical Area,"26,151","30,622",500,456,552.4,
17340,"Clearlake, CA",Micropolitan Statistical Area,"64,665","58,309",151,166,"1,256.5",
17380,"Cleveland, MS",Micropolitan Statistical Area,"34,145","40,633",423,309,876.6,
17500,"Clewiston, FL",Micropolitan Statistical Area,"39,140","36,210",353,375,"1,152.8",
17540,"Clinton, IA",Micropolitan Statistical Area,"49,116","50,149",251,220,694.9,
17580,"Clovis, NM",Micropolitan Statistical Area,"48,376","45,044",254,268,"1,404.8",
17700,"Coffeyville, KS",Micropolitan Statistical Area,"35,471","36,252",409,374,643.5,
17740,"Coldwater, MI",Micropolitan Statistical Area,"45,248","45,787",290,262,506.4,
17940,"Columbia, TN",Micropolitan Statistical Area,"80,956","69,498",87,109,613.1,
18060,"Columbus, MS",Micropolitan Statistical Area,"59,779","61,586",179,150,505.5,
18100,"Columbus, NE",Micropolitan Statistical Area,"32,237","31,662",443,442,674.1,
18180,"Concord, NH",Micropolitan Statistical Area,"146,445","136,225",14,12,934.1,
18220,"Connersville, IN",Micropolitan Statistical Area,"24,277","25,588",516,501,215.0,
18260,"Cookeville, TN",Micropolitan Statistical Area,"106,042","93,417",39,46,"1,142.9",
18300,"Coos Bay, OR",Micropolitan Statistical Area,"63,043","62,779",160,141,"1,596.2",
18340,"Corbin, KY",Micropolitan Statistical Area,"35,637","35,865",406,385,437.8,
18380,"Cordele, GA",Micropolitan Statistical Area,"23,439","21,996",521,531,272.6,
18420,"Corinth, MS",Micropolitan Statistical Area,"37,057","34,558",384,396,400.0,
18460,"Cornelia, GA",Micropolitan Statistical Area,"43,041","35,902",307,384,276.7,
18500,"Corning, NY",Micropolitan Statistical Area,"98,990","98,726",49,40,"1,390.6",
18620,"Corsicana, TX",Micropolitan Statistical Area,"47,735","45,124",257,267,"1,009.6",
18660,"Cortland, NY",Micropolitan Statistical Area,"49,336","48,599",250,236,498.8,
18740,"Coshocton, OH",Micropolitan Statistical Area,"36,901","36,655",387,368,563.9,
18820,"Crawfordsville, IN",Micropolitan Statistical Area,"38,124","37,629",366,357,504.6,
18860,"Crescent City, CA",Micropolitan Statistical Area,"28,610","27,507",477,482,"1,006.4",
18900,"Crossville, TN",Micropolitan Statistical Area,"56,053","46,802",197,249,681.0,
18940,"Crowley, LA",Micropolitan Statistical Area,"61,773","58,861",165,162,655.1,
18980,"Cullman, AL",Micropolitan Statistical Area,"80,406","77,483",88,84,734.8,
19020,"Culpeper, VA",Micropolitan Statistical Area,"46,689","34,262",272,402,379.2,
19220,"Danville, KY",Micropolitan Statistical Area,"53,174","51,058",217,217,514.3,
19300,"Daphne-Fairhope-Foley, AL",Micropolitan Statistical Area,"182,265","140,415",5,9,"1,589.8",
19540,"Decatur, IN",Micropolitan Statistical Area,"34,387","33,625",418,415,339.0,
19580,"Defiance, OH",Micropolitan Statistical Area,"39,037","39,500",355,328,411.5,
19620,"Del Rio, TX",Micropolitan Statistical Area,"48,879","44,856",252,272,"3,144.7",
19700,"Deming, NM",Micropolitan Statistical Area,"25,095","25,016",509,507,"2,965.2",
19760,"DeRidder, LA",Micropolitan Statistical Area,"35,654","32,986",405,426,"1,157.3",
19860,"Dickinson, ND",Micropolitan Statistical Area,"24,982","23,524",510,521,"2,483.6",
19900,"Dillon, SC",Micropolitan Statistical Area,"32,062","30,722",444,453,404.9,
19940,"Dixon, IL",Micropolitan Statistical Area,"36,031","36,062",402,379,724.9,
19980,"Dodge City, KS",Micropolitan Statistical Area,"33,848","32,458",426,433,"1,098.3",
20060,"Douglas, GA",Micropolitan Statistical Area,"50,731","45,022",241,269,914.5,
20140,"Dublin, GA",Micropolitan Statistical Area,"58,414","53,434",189,200,"1,110.3",
20180,"DuBois, PA",Micropolitan Statistical Area,"81,642","83,382",84,65,"1,144.7",
20300,"Dumas, TX",Micropolitan Statistical Area,"21,904","20,121",541,546,899.7,
20340,"Duncan, OK",Micropolitan Statistical Area,"45,048","43,182",294,281,870.2,
20380,"Dunn, NC",Micropolitan Statistical Area,"114,678","91,025",30,53,595.0,
20420,"Durango, CO",Micropolitan Statistical Area,"51,334","43,941",233,276,"1,692.1",
20460,"Durant, OK",Micropolitan Statistical Area,"42,416","36,534",315,371,904.5,
20540,"Dyersburg, TN",Micropolitan Statistical Area,"38,335","37,279",365,362,512.3,
20580,"Eagle Pass, TX",Micropolitan Statistical Area,"54,258","47,297",208,246,"1,279.3",
20620,"East Liverpool-Salem, OH",Micropolitan Statistical Area,"107,841","112,075",34,25,531.9,
20660,"Easton, MD",Micropolitan Statistical Area,"37,782","33,812",372,409,268.5,
20700,"East Stroudsburg, PA",Micropolitan Statistical Area,"169,842","138,687",7,11,608.3,
20780,"Edwards, CO",Micropolitan Statistical Area,"59,507","49,471",183,226,"2,061.4",
20820,"Effingham, IL",Micropolitan Statistical Area,"34,242","34,264",419,401,478.8,
20900,"El Campo, TX",Micropolitan Statistical Area,"41,280","41,188",327,302,"1,086.1",
20980,"El Dorado, AR",Micropolitan Statistical Area,"41,639","45,629",324,263,"1,039.2",
21020,"Elizabeth City, NC",Micropolitan Statistical Area,"64,094","53,150",155,203,714.5,
21120,"Elk City, OK",Micropolitan Statistical Area,"22,119","19,799",539,549,901.8,
21220,"Elko, NV",Micropolitan Statistical Area,"50,805","46,942",239,248,"21,345.5",
21260,"Ellensburg, WA",Micropolitan Statistical Area,"40,915","33,362",330,419,"2,297.3",
21380,"Emporia, KS",Micropolitan Statistical Area,"36,480","38,965",396,335,"1,620.5",
21420,"Enid, OK",Micropolitan Statistical Area,"60,580","57,813",174,170,"1,058.5",
21460,"Enterprise-Ozark, AL",Micropolitan Statistical Area,"100,199","92,744",45,48,"1,240.1",
21540,"Escanaba, MI",Micropolitan Statistical Area,"37,069","38,520",382,340,"1,171.1",
21580,"Espanola, NM",Micropolitan Statistical Area,"40,246","41,190",338,301,"5,860.8",
21640,"Eufaula, AL-GA",Micropolitan Statistical Area,"29,970","31,636",464,443,"1,036.1",
21700,"Eureka-Arcata-Fortuna, CA",Micropolitan Statistical Area,"134,623","126,518",20,17,"3,568.0",
21740,"Evanston, WY",Micropolitan Statistical Area,"21,118","19,742",547,552,"2,081.3",
21860,"Fairmont, MN",Micropolitan Statistical Area,"20,840","21,802",550,536,712.3,
21900,"Fairmont, WV",Micropolitan Statistical Area,"56,418","56,598",196,175,308.7,
21980,"Fallon, NV",Micropolitan Statistical Area,"24,877","23,982",512,513,"4,930.5",
22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,"64,142","56,665",154,174,495.7,
22100,"Farmington, MO",Micropolitan Statistical Area,"65,359","55,641",147,182,451.9,
22260,"Fergus Falls, MN",Micropolitan Statistical Area,"57,303","57,159",193,172,"1,972.1",
22280,"Fernley, NV",Micropolitan Statistical Area,"51,980","34,501",228,398,"2,001.2",
22300,"Findlay, OH",Micropolitan Statistical Area,"74,782","71,295",107,104,531.4,
22340,"Fitzgerald, GA",Micropolitan Statistical Area,"27,172","27,415",492,484,604.5,
22580,"Forest City, NC",Micropolitan Statistical Area,"67,810","62,899",135,140,564.2,
22620,"Forrest City, AR",Micropolitan Statistical Area,"28,258","29,329",480,469,634.8,
22700,"Fort Dodge, IA",Micropolitan Statistical Area,"38,013","40,235",368,316,715.6,
22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,"52,274","41,165",225,303,547.1,
22800,"Fort Madison-Keokuk, IA-MO",Micropolitan Statistical Area,"43,001","45,468",309,265,"1,022.2",
22820,"Fort Morgan, CO",Micropolitan Statistical Area,"28,159","27,171",481,485,"1,280.4",
22840,"Fort Payne, AL",Micropolitan Statistical Area,"71,109","64,452",118,131,777.1,
22860,"Fort Polk South, LA",Micropolitan Statistical Area,"52,334","52,531",224,207,"1,327.9",
22980,"Fort Valley, GA",Micropolitan Statistical Area,"27,695","23,668",488,517,150.3,
23140,"Frankfort, IN",Micropolitan Statistical Area,"33,224","33,866",429,407,405.1,
23180,"Frankfort, KY",Micropolitan Statistical Area,"70,706","66,798",120,121,409.6,
23240,"Fredericksburg, TX",Micropolitan Statistical Area,"24,837","20,814",513,541,"1,058.2",
23300,"Freeport, IL",Micropolitan Statistical Area,"47,711","48,979",258,232,564.5,
23340,"Fremont, NE",Micropolitan Statistical Area,"36,691","36,160",392,376,528.7,
23380,"Fremont, OH",Micropolitan Statistical Area,"60,944","61,792",170,147,408.5,
23500,"Gaffney, SC",Micropolitan Statistical Area,"55,342","52,537",201,206,392.7,
23620,"Gainesville, TX",Micropolitan Statistical Area,"38,437","36,363",364,372,874.8,
23660,"Galesburg, IL",Micropolitan Statistical Area,"70,626","74,571",122,91,"1,258.8",
23700,"Gallup, NM",Micropolitan Statistical Area,"71,492","74,798",116,88,"5,449.8",
23780,"Garden City, KS",Micropolitan Statistical Area,"36,776","40,523",390,312,"1,302.0",
23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,"46,997","41,259",268,299,709.7,
23860,"Georgetown, SC",Micropolitan Statistical Area,"60,158","55,797",176,181,813.5,
23900,"Gettysburg, PA",Micropolitan Statistical Area,"101,407","91,292",43,52,518.7,
